row_id,order_id,order_date,year,month,day_of_week,ship_date,ship_mode,customer_id,customer_name,segment,customer_address_key,country,city,state,postal_code,region,product_id,category,subcategory,product_name,price,sales,quantity,discount,profit
4050,CA-2017-136350,2017-06-24,2017,6,Saturday,2017-06-26,Second Class,GA-14515,George Ashbrook,Consumer,GA-14515-10011-New York City-New York,United States,New York City,New York,10011,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",92.23,276.69,3,0.0,49.8042
4051,CA-2017-136350,2017-06-24,2017,6,Saturday,2017-06-26,Second Class,GA-14515,George Ashbrook,Consumer,GA-14515-10011-New York City-New York,United States,New York City,New York,10011,East,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,95.98,172.764,2,0.1,32.6332
4052,CA-2014-122931,2014-09-29,2014,9,Monday,2014-10-03,Standard Class,SM-20950,Suzanne McNair,Corporate,SM-20950-19134-Philadelphia-Pennsylvania,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,1.76,4.224,3,0.2,1.4784
4053,CA-2014-122931,2014-09-29,2014,9,Monday,2014-10-03,Standard Class,SM-20950,Suzanne McNair,Corporate,SM-20950-19134-Philadelphia-Pennsylvania,United States,Philadelphia,Pennsylvania,19134,East,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",341.06,409.272,2,0.4,-81.8544
4054,CA-2014-122931,2014-09-29,2014,9,Monday,2014-10-03,Standard Class,SM-20950,Suzanne McNair,Corporate,SM-20950-19134-Philadelphia-Pennsylvania,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",6.3,55.44,11,0.2,18.018
4055,CA-2014-122931,2014-09-29,2014,9,Monday,2014-10-03,Standard Class,SM-20950,Suzanne McNair,Corporate,SM-20950-19134-Philadelphia-Pennsylvania,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,6.54,20.928,4,0.2,6.8016
4056,CA-2014-122931,2014-09-29,2014,9,Monday,2014-10-03,Standard Class,SM-20950,Suzanne McNair,Corporate,SM-20950-19134-Philadelphia-Pennsylvania,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34,1801.632,6,0.2,-337.806
4057,CA-2014-122931,2014-09-29,2014,9,Monday,2014-10-03,Standard Class,SM-20950,Suzanne McNair,Corporate,SM-20950-19134-Philadelphia-Pennsylvania,United States,Philadelphia,Pennsylvania,19134,East,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,111.96,67.176,1,0.4,-20.1528
4058,CA-2014-163034,2014-11-24,2014,11,Monday,2014-11-28,Standard Class,DK-12985,Darren Koutras,Consumer,DK-12985-60610-Chicago-Illinois,United States,Chicago,Illinois,60610,Central,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,161.55,646.2,5,0.2,-8.0775
4059,CA-2015-124058,2015-11-20,2015,11,Friday,2015-11-24,Standard Class,LC-16885,Lena Creighton,Consumer,LC-16885-94601-Oakland-California,United States,Oakland,California,94601,West,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,12.99,72.744,7,0.2,-15.4581
4060,CA-2015-124058,2015-11-20,2015,11,Friday,2015-11-24,Standard Class,LC-16885,Lena Creighton,Consumer,LC-16885-94601-Oakland-California,United States,Oakland,California,94601,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,238.4,572.16,3,0.2,35.76
4061,CA-2016-129196,2016-11-01,2016,11,Tuesday,2016-11-07,Standard Class,XP-21865,Xylona Preis,Consumer,XP-21865-60610-Chicago-Illinois,United States,Chicago,Illinois,60610,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,28.38,68.112,3,0.2,17.8794
4062,US-2015-138716,2015-09-17,2015,9,Thursday,2015-09-20,First Class,CS-11845,Cari Sayre,Corporate,CS-11845-98105-Seattle-Washington,United States,Seattle,Washington,98105,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",10.43,25.032,3,0.2,7.8225
4063,US-2016-122182,2016-03-10,2016,3,Thursday,2016-03-14,Standard Class,BD-11770,Bryan Davis,Consumer,BD-11770-19143-Philadelphia-Pennsylvania,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,49.99,39.992,1,0.2,7.4985
4064,US-2014-130358,2014-06-23,2014,6,Monday,2014-06-26,First Class,DL-13330,Denise Leinenbach,Consumer,DL-13330-28027-Concord-North Carolina,United States,Concord,North Carolina,28027,South,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,2.78,20.016,9,0.2,1.7514
4065,US-2014-130358,2014-06-23,2014,6,Monday,2014-06-26,First Class,DL-13330,Denise Leinenbach,Consumer,DL-13330-28027-Concord-North Carolina,United States,Concord,North Carolina,28027,South,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,3.88,3.104,1,0.2,0.3492
4066,CA-2014-102673,2014-11-01,2014,11,Saturday,2014-11-05,Standard Class,KH-16630,Ken Heidel,Corporate,KH-16630-28205-Charlotte-North Carolina,United States,Charlotte,North Carolina,28205,South,OFF-FA-10003021,Office Supplies,Fasteners,Staples,1.88,7.52,5,0.2,1.41
4067,CA-2014-102673,2014-11-01,2014,11,Saturday,2014-11-05,Standard Class,KH-16630,Ken Heidel,Corporate,KH-16630-28205-Charlotte-North Carolina,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000634,Office Supplies,Art,Newell 320,4.28,10.272,3,0.2,0.8988
4068,CA-2014-102673,2014-11-01,2014,11,Saturday,2014-11-05,Standard Class,KH-16630,Ken Heidel,Corporate,KH-16630-28205-Charlotte-North Carolina,United States,Charlotte,North Carolina,28205,South,OFF-LA-10001771,Office Supplies,Labels,Avery 513,4.98,47.808,12,0.2,15.5376
4069,CA-2014-102673,2014-11-01,2014,11,Saturday,2014-11-05,Standard Class,KH-16630,Ken Heidel,Corporate,KH-16630-28205-Charlotte-North Carolina,United States,Charlotte,North Carolina,28205,South,TEC-PH-10004434,Technology,Phones,Cisco IPï¾ Phoneï¾ 7961G VoIPï¾ phoneï¾ - Dark gray,135.95,978.84,9,0.2,110.1195
4070,CA-2016-145303,2016-08-28,2016,8,Sunday,2016-08-31,First Class,TP-21415,Tom Prescott,Consumer,TP-21415-75081-Dallas-Texas,United States,Dallas,Texas,75081,Central,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",7.3,13.14,9,0.8,-21.681
4071,CA-2016-145303,2016-08-28,2016,8,Sunday,2016-08-31,First Class,TP-21415,Tom Prescott,Consumer,TP-21415-75081-Dallas-Texas,United States,Dallas,Texas,75081,Central,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,12.53,10.024,4,0.8,-16.5396
4072,CA-2016-145303,2016-08-28,2016,8,Sunday,2016-08-31,First Class,TP-21415,Tom Prescott,Consumer,TP-21415-75081-Dallas-Texas,United States,Dallas,Texas,75081,Central,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",114.98,156.3728,2,0.32,-52.8908
4073,CA-2015-156104,2015-12-06,2015,12,Sunday,2015-12-08,Second Class,NP-18685,Nora Pelletier,Home Office,NP-18685-46203-Indianapolis-Indiana,United States,Indianapolis,Indiana,46203,Central,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,499.99,999.98,2,0.0,449.991
4074,US-2015-164308,2015-09-24,2015,9,Thursday,2015-09-27,First Class,SC-20680,Steve Carroll,Home Office,SC-20680-74012-Broken Arrow-Oklahoma,United States,Broken Arrow,Oklahoma,74012,Central,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,136.99,821.94,6,0.0,213.7044
4075,CA-2017-108112,2017-11-15,2017,11,Wednesday,2017-11-20,Standard Class,DK-12895,Dana Kaydos,Consumer,DK-12895-33023-Miramar-Florida,United States,Miramar,Florida,33023,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",68.77,220.064,4,0.2,55.016
4076,CA-2017-108112,2017-11-15,2017,11,Wednesday,2017-11-20,Standard Class,DK-12895,Dana Kaydos,Consumer,DK-12895-33023-Miramar-Florida,United States,Miramar,Florida,33023,South,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",105.98,339.136,4,0.2,0.0
4077,CA-2015-100685,2015-12-19,2015,12,Saturday,2015-12-21,Second Class,SM-20950,Suzanne McNair,Corporate,SM-20950-68104-Omaha-Nebraska,United States,Omaha,Nebraska,68104,Central,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,3.52,7.04,2,0.0,3.3088
4078,CA-2015-100685,2015-12-19,2015,12,Saturday,2015-12-21,Second Class,SM-20950,Suzanne McNair,Corporate,SM-20950-68104-Omaha-Nebraska,United States,Omaha,Nebraska,68104,Central,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,1.26,5.04,4,0.0,0.2016
4079,CA-2015-100685,2015-12-19,2015,12,Saturday,2015-12-21,Second Class,SM-20950,Suzanne McNair,Corporate,SM-20950-68104-Omaha-Nebraska,United States,Omaha,Nebraska,68104,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,38.76,116.28,3,0.0,56.9772
4080,CA-2015-165414,2015-12-21,2015,12,Monday,2015-12-24,First Class,LS-17245,Lynn Smith,Consumer,LS-17245-28540-Jacksonville-North Carolina,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,19.99,47.976,3,0.2,4.7976
4081,CA-2016-140417,2016-09-25,2016,9,Sunday,2016-09-29,Standard Class,KE-16420,Katrina Edelman,Corporate,KE-16420-97224-Tigard-Oregon,United States,Tigard,Oregon,97224,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",8.34,60.048,9,0.2,22.518
4082,CA-2016-140417,2016-09-25,2016,9,Sunday,2016-09-29,Standard Class,KE-16420,Katrina Edelman,Corporate,KE-16420-97224-Tigard-Oregon,United States,Tigard,Oregon,97224,West,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,16.74,5.022,1,0.7,-3.5154
4083,US-2017-151316,2017-06-24,2017,6,Saturday,2017-06-30,Standard Class,MC-17635,Matthew Clasen,Corporate,MC-17635-62521-Decatur-Illinois,United States,Decatur,Illinois,62521,Central,OFF-BI-10004633,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,304.99,182.994,3,0.8,-320.2395
4084,US-2017-151316,2017-06-24,2017,6,Saturday,2017-06-30,Standard Class,MC-17635,Matthew Clasen,Corporate,MC-17635-62521-Decatur-Illinois,United States,Decatur,Illinois,62521,Central,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,4.28,10.272,3,0.2,3.21
4085,CA-2017-163692,2017-09-07,2017,9,Thursday,2017-09-09,First Class,Dp-13240,Dean percer,Home Office,Dp-13240-85023-Phoenix-Arizona,United States,Phoenix,Arizona,85023,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,8.73,7.857,3,0.7,-6.0237
4086,CA-2016-111913,2016-08-04,2016,8,Thursday,2016-08-06,Second Class,LC-16930,Linda Cazamias,Corporate,LC-16930-95823-Sacramento-California,United States,Sacramento,California,95823,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,188.99,302.384,2,0.2,30.2384
4087,CA-2016-111913,2016-08-04,2016,8,Thursday,2016-08-06,Second Class,LC-16930,Linda Cazamias,Corporate,LC-16930-95823-Sacramento-California,United States,Sacramento,California,95823,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,8.73,20.952,3,0.2,7.0713
4088,CA-2016-111913,2016-08-04,2016,8,Thursday,2016-08-06,Second Class,LC-16930,Linda Cazamias,Corporate,LC-16930-95823-Sacramento-California,United States,Sacramento,California,95823,West,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.91,11.784,3,0.2,3.9771
4089,US-2014-156559,2014-08-19,2014,8,Tuesday,2014-08-26,Standard Class,LH-16900,Lena Hernandez,Consumer,LH-16900-72401-Jonesboro-Arkansas,United States,Jonesboro,Arkansas,72401,South,FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",70.98,638.82,9,0.0,172.4814
4090,CA-2016-161473,2016-04-01,2016,4,Friday,2016-04-05,Standard Class,TB-21175,Thomas Boland,Corporate,TB-21175-10035-New York City-New York,United States,New York City,New York,10035,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,10.35,20.7,2,0.0,9.936
4091,CA-2016-161473,2016-04-01,2016,4,Friday,2016-04-05,Standard Class,TB-21175,Thomas Boland,Corporate,TB-21175-10035-New York City-New York,United States,New York City,New York,10035,East,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,3.65,10.95,3,0.0,3.285
4092,CA-2016-161473,2016-04-01,2016,4,Friday,2016-04-05,Standard Class,TB-21175,Thomas Boland,Corporate,TB-21175-10035-New York City-New York,United States,New York City,New York,10035,East,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,5.98,14.352,3,0.2,4.6644
4093,CA-2017-166576,2017-05-16,2017,5,Tuesday,2017-05-18,First Class,JM-15865,John Murray,Consumer,JM-15865-44312-Akron-Ohio,United States,Akron,Ohio,44312,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",138.14,221.024,2,0.2,-55.256
4094,CA-2015-102491,2015-08-24,2015,8,Monday,2015-08-28,Standard Class,KW-16435,Katrina Willman,Consumer,KW-16435-41042-Florence-Kentucky,United States,Florence,Kentucky,41042,South,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,440.0,3080.0,7,0.0,1416.8
4095,CA-2015-102491,2015-08-24,2015,8,Monday,2015-08-28,Standard Class,KW-16435,Katrina Willman,Consumer,KW-16435-41042-Florence-Kentucky,United States,Florence,Kentucky,41042,South,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,19.99,79.96,4,0.0,18.3908
4096,CA-2015-102491,2015-08-24,2015,8,Monday,2015-08-28,Standard Class,KW-16435,Katrina Willman,Consumer,KW-16435-41042-Florence-Kentucky,United States,Florence,Kentucky,41042,South,TEC-PH-10001619,Technology,Phones,LG G3,195.99,587.97,3,0.0,170.5113
4097,CA-2014-116904,2014-09-23,2014,9,Tuesday,2014-09-28,Standard Class,SC-20095,Sanjit Chand,Consumer,SC-20095-55407-Minneapolis-Minnesota,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48,32.4,5,0.0,15.552
4098,CA-2014-116904,2014-09-23,2014,9,Tuesday,2014-09-28,Standard Class,SC-20095,Sanjit Chand,Consumer,SC-20095-55407-Minneapolis-Minnesota,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,404.9,5,0.0,16.196
4099,CA-2014-116904,2014-09-23,2014,9,Tuesday,2014-09-28,Standard Class,SC-20095,Sanjit Chand,Consumer,SC-20095-55407-Minneapolis-Minnesota,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,1889.99,9449.95,5,0.0,4630.4755
4100,CA-2014-116904,2014-09-23,2014,9,Tuesday,2014-09-28,Standard Class,SC-20095,Sanjit Chand,Consumer,SC-20095-55407-Minneapolis-Minnesota,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,6.47,12.94,2,0.0,6.47
4101,US-2017-102288,2017-06-19,2017,6,Monday,2017-06-23,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,ZC-21910-77095-Houston-Texas,United States,Houston,Texas,77095,Central,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",11.32,2.264,1,0.8,-5.2072
4102,US-2017-102288,2017-06-19,2017,6,Monday,2017-06-23,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,ZC-21910-77095-Houston-Texas,United States,Houston,Texas,77095,Central,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,2.22,0.444,1,0.8,-1.11
4103,US-2017-102288,2017-06-19,2017,6,Monday,2017-06-23,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,ZC-21910-77095-Houston-Texas,United States,Houston,Texas,77095,Central,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,22.84,146.176,8,0.2,47.5072
4104,CA-2017-137456,2017-12-21,2017,12,Thursday,2017-12-21,Same Day,RB-19465,Rick Bensley,Home Office,RB-19465-68025-Fremont-Nebraska,United States,Fremont,Nebraska,68025,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,7.96,15.92,2,0.0,7.0048
4105,US-2017-155999,2017-08-07,2017,8,Monday,2017-08-13,Standard Class,JK-15370,Jay Kimmel,Consumer,JK-15370-92105-San Diego-California,United States,San Diego,California,92105,West,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,39.99,159.96,5,0.2,17.9955
4106,US-2017-155999,2017-08-07,2017,8,Monday,2017-08-13,Standard Class,JK-15370,Jay Kimmel,Consumer,JK-15370-92105-San Diego-California,United States,San Diego,California,92105,West,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,8.6,13.76,2,0.2,4.644
4107,US-2016-148334,2016-08-22,2016,8,Monday,2016-08-26,Standard Class,DD-13570,Dorothy Dickinson,Consumer,DD-13570-77041-Houston-Texas,United States,Houston,Texas,77041,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",10.78,4.312,2,0.8,-6.8992
4108,CA-2015-105599,2015-09-07,2015,9,Monday,2015-09-07,Same Day,MC-17275,Marc Crier,Consumer,MC-17275-10011-New York City-New York,United States,New York City,New York,10011,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,6.98,13.96,2,0.0,0.2792
4109,CA-2015-105599,2015-09-07,2015,9,Monday,2015-09-07,Same Day,MC-17275,Marc Crier,Consumer,MC-17275-10011-New York City-New York,United States,New York City,New York,10011,East,FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,15.23,27.414,3,0.4,-14.1639
4110,CA-2015-153717,2015-12-25,2015,12,Friday,2016-01-01,Standard Class,DL-13495,Dionis Lloyd,Corporate,DL-13495-48227-Detroit-Michigan,United States,Detroit,Michigan,48227,Central,TEC-PH-10002923,Technology,Phones,"Logitech B530 USBï¾ Headsetï¾ -ï¾ headsetï¾ - Full size, Binaural",36.99,73.98,2,0.0,19.9746
4111,CA-2015-153717,2015-12-25,2015,12,Friday,2016-01-01,Standard Class,DL-13495,Dionis Lloyd,Corporate,DL-13495-48227-Detroit-Michigan,United States,Detroit,Michigan,48227,Central,FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,160.98,160.98,1,0.0,20.9274
4112,CA-2015-153717,2015-12-25,2015,12,Friday,2016-01-01,Standard Class,DL-13495,Dionis Lloyd,Corporate,DL-13495-48227-Detroit-Michigan,United States,Detroit,Michigan,48227,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,5.78,17.34,3,0.0,8.4966
4113,CA-2015-153717,2015-12-25,2015,12,Friday,2016-01-01,Standard Class,DL-13495,Dionis Lloyd,Corporate,DL-13495-48227-Detroit-Michigan,United States,Detroit,Michigan,48227,Central,OFF-AR-10002375,Office Supplies,Art,Newell 351,3.28,3.28,1,0.0,0.9512
4114,CA-2015-116687,2015-05-02,2015,5,Saturday,2015-05-07,Standard Class,NC-18625,Noah Childs,Corporate,NC-18625-77095-Houston-Texas,United States,Houston,Texas,77095,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,3.69,8.856,3,0.2,2.9889
4115,CA-2015-116687,2015-05-02,2015,5,Saturday,2015-05-07,Standard Class,NC-18625,Noah Childs,Corporate,NC-18625-77095-Houston-Texas,United States,Houston,Texas,77095,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,65.99,158.376,3,0.2,13.8579
4116,CA-2016-163573,2016-11-24,2016,11,Thursday,2016-11-27,First Class,AC-10450,Amy Cox,Consumer,AC-10450-98105-Seattle-Washington,United States,Seattle,Washington,98105,West,OFF-BI-10004633,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,304.99,1219.96,5,0.2,381.2375
4117,CA-2015-153416,2015-11-24,2015,11,Tuesday,2015-11-29,Standard Class,TS-21340,Toby Swindell,Consumer,TS-21340-90036-Los Angeles-California,United States,Los Angeles,California,90036,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.98,3.168,2,0.2,0.99
4118,CA-2015-153416,2015-11-24,2015,11,Tuesday,2015-11-29,Standard Class,TS-21340,Toby Swindell,Consumer,TS-21340-90036-Los Angeles-California,United States,Los Angeles,California,90036,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,6.48,19.44,3,0.0,9.3312
4119,CA-2015-153416,2015-11-24,2015,11,Tuesday,2015-11-29,Standard Class,TS-21340,Toby Swindell,Consumer,TS-21340-90036-Los Angeles-California,United States,Los Angeles,California,90036,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,64.98,454.86,7,0.0,54.5832
